base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_312770,s,42,6975,471,6504,115,0,92.35668789808918,0.4,cod_abaste_agua_domic_fam_eq=redePublica@cod_banheiro_domic_fam=s@cod_destino_lixo_domic_fam_eq=coletado@cod_iluminacao_domic_fam_eq=eletricidade@cod_material_domic_fam_eq=tijolo;alvenaria@qtd_familias_domic_fam=<=1@consultas=4-6,198,2156,0.005597379273133697,1.2456098577296268,0.08411214953271028,0.3374910394265233,15.521963703992313,8.155216901151174E-5,0.42038216560509556,0.33148831488314884
DM_peso_familia_312770,s,42,6975,471,6504,115,1,92.35668789808918,0.4,cod_abaste_agua_domic_fam_eq=redePublica@cod_destino_lixo_domic_fam_eq=coletado@qtd_comodos_domic_fam_eq=[6a5]@qtd_familias_domic_fam=<=1@val_desp_aluguel_fam_eq=0,147,1479,0.005333518325818015,1.3388135473711429,0.09040590405904059,0.23311827956989248,17.62601210985968,2.6888532170477042E-5,0.31210191082802546,0.22739852398523985
DM_peso_familia_312770,s,42,6975,471,6504,115,2,92.35668789808918,0.4,val_desp_aluguel_fam_eq=0@val_desp_medicamentos_fam_eq=0@csection=Natural,130,1300,0.004793771919682431,1.3462651997683845,0.09090909090909091,0.2050179211469534,15.618408092977086,7.749647456656295E-5,0.2760084925690021,0.1998769987699877
DM_peso_familia_312770,s,42,6975,471,6504,115,3,92.35668789808918,0.4,qtd_comodos_domic_fam_eq=[6a5]@val_desp_aluguel_fam_eq=0@csection=Natural,78,643,0.004202597602805719,1.6020742599185491,0.10818307905686546,0.10336917562724014,21.108729533223933,4.339467777891848E-6,0.16560509554140126,0.09886223862238622
DM_peso_familia_312770,s,42,6975,471,6504,115,4,92.35668789808918,0.4,cod_destino_lixo_domic_fam_eq=coletado@consultas=1-3,60,397,0.004177808609858558,1.944277969030927,0.13129102844638948,0.06551971326164875,31.57811085323364,1.915769065607975E-8,0.12738853503184713,0.061039360393603935
DM_peso_familia_312770,s,42,6975,471,6504,115,5,92.35668789808918,0.4,cod_agua_canalizada_fam=s@cod_parentesco_rf_pessoa_eq=Son/daughter@estcivmae=casada/uniEstavel@hh_income_exp=(185;512),156,1672,0.004668223686746062,1.2637806798701026,0.08533916849015317,0.262078853046595,12.482241366507493,4.10838960675175E-4,0.33121019108280253,0.2570725707257073
DM_peso_familia_312770,s,42,6975,471,6504,115,6,92.35668789808918,0.4,cod_parentesco_rf_pessoa_eq=Son/daughter@estcivmae=casada/uniEstavel@ses_5cat=Rich,127,1308,0.004315258025976029,1.310614971481835,0.08850174216027874,0.2057347670250896,12.623258975105914,3.809765470657034E-4,0.26963906581740976,0.2011070110701107
DM_peso_familia_312770,s,42,6975,471,6504,115,7,92.35668789808918,0.4,cod_parentesco_rf_pessoa_eq=Son/daughter@female=s@estcivmae=casada/uniEstavel,142,1520,0.004268146606544111,1.2652624801673988,0.08543922984356198,0.23827956989247312,11.118019766595003,8.549301542720711E-4,0.30148619957537154,0.23370233702337023
DM_peso_familia_312770,s,42,6975,471,6504,115,8,92.35668789808918,0.4,estcivmae=casada/uniEstavel@tpnascassi=medico,168,1953,0.0035520406983466316,1.172983540392256,0.07920792079207921,0.30408602150537634,6.6044255041088515,0.010172561894969734,0.35668789808917195,0.3002767527675277
DM_peso_familia_312770,s,42,6975,471,6504,115,9,92.35668789808918,0.4,val_desp_agua_esgoto_fam_eq=(17;40)@primeiraGestacao=s,82,778,0.0034303773075885476,1.4120130351059104,0.09534883720930233,0.12329749103942653,12.058922080180535,5.15450877393353E-4,0.1740976645435244,0.11961869618696187
