base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_421600,s,42,100,12,88,96,0,100.0,0.5,val_desp_aluguel_fam_eq=0@estcivmae=casada/uniEstavel@consultas=4-6@age_M=[20;40),6,2,0.0504,6.25,0.75,0.08,32.68280632411068,1.084926892769289E-8,0.5,0.022727272727272728
DM_peso_familia_421600,s,42,100,12,88,96,1,100.0,0.5,val_desp_aluguel_fam_eq=0@val_desp_gas_fam_eq=>= 45@tpnascassi=medico@age_M=[20;40),6,6,0.0456,4.166666666666667,0.5,0.12,18.64669421487604,1.5731981119593286E-5,0.5,0.06818181818181818
DM_peso_familia_421600,s,42,100,12,88,96,2,100.0,0.5,qtd_familias_domic_fam=<=1@val_desp_aluguel_fam_eq=0@val_desp_medicamentos_fam_eq=0@estcivmae=casada/uniEstavel@age_M=[20;40),9,31,0.04200000000000001,1.875,0.225,0.4,6.960227272727274,0.008334144577817337,0.75,0.3522727272727273
DM_peso_familia_421600,s,42,100,12,88,96,3,100.0,0.5,qtd_comodos_domic_fam_eq=[6a5]@val_desp_aluguel_fam_eq=0@estcivmae=casada/uniEstavel,6,11,0.03960000000000001,2.941176470588235,0.35294117647058826,0.17,10.52445074415308,0.0011780542009979245,0.5,0.125
DM_peso_familia_421600,s,42,100,12,88,96,4,100.0,0.5,female=s@tpnascassi=medico@racacor_cidacs_M=branco,6,15,0.0348,2.3809523809523814,0.2857142857142857,0.21,6.9127075456189395,0.008558529601335185,0.5,0.17045454545454544
DM_peso_familia_421600,s,42,100,12,88,96,5,100.0,0.5,cod_agua_canalizada_fam=s@cod_escoa_sanitario_domic_fam_eq=fossaRud@qtd_comodos_dormitorio_fam=[2;3]@val_desp_transpor_fam_eq=0@partoNormalApenas=s,6,13,0.0372,2.631578947368421,0.3157894736842105,0.19,8.51497430444799,0.0035223589765326357,0.5,0.14772727272727273
DM_peso_familia_421600,s,42,100,12,88,96,6,100.0,0.5,cod_escoa_sanitario_domic_fam_eq=fossaRud@cod_material_domic_fam_eq=tijolo;alvenaria@qtd_comodos_dormitorio_fam=[2;3]@mesprenat=[1;3],5,9,0.03320000000000001,2.976190476190476,0.35714285714285715,0.14,8.669334541427567,0.0032360934218755855,0.4166666666666667,0.10227272727272728
DM_peso_familia_421600,s,42,100,12,88,96,7,100.0,0.5,cod_calcamento_domic_fam=total@cod_escoa_sanitario_domic_fam_eq=fossaRud@csection=C-section,6,17,0.0324,2.1739130434782608,0.2608695652173913,0.23,5.613161542015297,0.01782607253662427,0.5,0.19318181818181818
DM_peso_familia_421600,s,42,100,12,88,96,8,100.0,0.5,cod_escoa_sanitario_domic_fam_eq=fossaRud@qtd_comodos_dormitorio_fam=[2;3]@mesprenat=[1;3]@hh_income_exp=(185;512),4,7,0.0268,3.0303030303030303,0.36363636363636365,0.11,6.94741077785,0.008394063781037686,0.3333333333333333,0.07954545454545454
DM_peso_familia_421600,s,42,100,12,88,96,9,100.0,0.5,cod_calcamento_domic_fam=total@cod_escoa_sanitario_domic_fam_eq=fossaRud@partoNormalApenas=s,4,8,0.025599999999999998,2.777777777777778,0.3333333333333333,0.12,5.876951331496787,0.015340361241481748,0.3333333333333333,0.09090909090909091

DM_peso_familia_421600,n,42,100,88,12,97,0,98.86363636363636,0.4,consultas=>6@cod_sabe_ler_escrever_memb_eq_M=s@cct_M=n,65,3,0.051600000000000035,1.0862299465240641,0.9558823529411765,0.68,11.587149064171124,6.640914370443785E-4,0.7386363636363636,0.25
