base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_220990,s,42,265,17,248,105,0,100.0,0.3,qtd_familias_domic_fam=<=1@consultas=4-6@racacor_cidacs_M=preto;pardo,11,54,0.025774296902812393,2.6380090497737556,0.16923076923076924,0.24528301886792453,15.84014195008028,6.89246667908705E-5,0.6470588235294118,0.21774193548387097
DM_peso_familia_220990,s,42,265,17,248,105,1,100.0,0.3,qtd_comodos_dormitorio_fam=[2;3]@estcivmae=casada/uniEstavel@consultas=4-6,7,25,0.018668565325738698,3.4099264705882355,0.21875,0.12075471698113208,14.489211629160526,1.4096454965983884E-4,0.4117647058823529,0.10080645161290322
DM_peso_familia_220990,s,42,265,17,248,105,2,100.0,0.3,val_desp_transpor_fam_eq=(12;60)@consultas=4-6@racacor_cidacs_M=preto;pardo,6,14,0.0177999288002848,4.6764705882352935,0.3,0.07547169811320754,20.043299577895677,7.570833165049251E-6,0.35294117647058826,0.056451612903225805
DM_peso_familia_220990,s,42,265,17,248,105,3,100.0,0.3,racacor_cidacs_M=preto;pardo@bf_baby=s,10,73,0.01764328942684229,1.8781006378454999,0.12048192771084337,0.3132075471698113,6.387610176511036,0.011491964454320658,0.5882352941176471,0.29435483870967744
DM_peso_familia_220990,s,42,265,17,248,105,4,100.0,0.3,cod_destino_lixo_domic_fam_eq=naoColetado@tpnascassi=medico@bf_baby=s,6,17,0.01707369170523318,4.0664961636828645,0.2608695652173913,0.08679245283018867,16.23455676099332,5.5963912822698525E-5,0.35294117647058826,0.06854838709677419
DM_peso_familia_220990,s,42,265,17,248,105,5,100.0,0.3,cod_parentesco_rf_pessoa_eq=Son/daughter@val_desp_energia_fam_eq=(20;65)@csection=Natural,8,57,0.014453542185831258,1.9185520361990949,0.12307692307692308,0.24528301886792453,4.981200280980878,0.025624199207681775,0.47058823529411764,0.22983870967741934
DM_peso_familia_220990,s,42,265,17,248,105,6,100.0,0.3,cod_parentesco_rf_pessoa_eq=Son/daughter@qtd_comodos_domic_fam_eq=[6a5]@csection=Natural,7,43,0.014311142755428982,2.1823529411764704,0.14,0.18867924528301888,5.905666674021445,0.015092252543759344,0.4117647058823529,0.17338709677419356
DM_peso_familia_220990,s,42,265,17,248,105,7,100.0,0.3,cod_parentesco_rf_pessoa_eq=Son/daughter@val_desp_energia_fam_eq=(20;65)@escolaridade_eq_M=ate5Ano@social_assistence_M=n,5,14,0.014268422926308295,4.102167182662539,0.2631578947368421,0.07169811320754717,13.501810451291373,2.3833339930046105E-4,0.29411764705882354,0.056451612903225805
DM_peso_familia_220990,s,42,265,17,248,105,8,100.0,0.3,escolaridade_eq_M=ate5Ano@age_M=[20;40),7,47,0.013342826628693485,2.0206971677559915,0.12962962962962962,0.2037735849056604,4.8433765907287,0.027752503543905016,0.4117647058823529,0.18951612903225806
DM_peso_familia_220990,s,42,265,17,248,105,9,100.0,0.3,qtd_comodos_domic_fam_eq=[6a5]@val_desp_energia_fam_eq=(20;65)@hh_income_exp=(185;512),6,38,0.011990032039871838,2.125668449197861,0.13636363636363635,0.1660377358490566,4.582732467331753,0.03229567578334236,0.35294117647058826,0.1532258064516129

DM_peso_familia_220990,n,42,265,248,17,103,0,95.16129032258065,0.3,locnasc=hospital@consultas=>6@cod_sabe_ler_escrever_memb_eq_M=s,150,3,0.025717337130651444,1.047596457938014,0.9803921568627451,0.5773584905660377,11.963859666257395,5.424239489203453E-4,0.6048387096774194,0.17647058823529413
DM_peso_familia_220990,n,42,265,248,17,103,1,95.16129032258065,0.3,cod_agua_canalizada_fam=s@cod_parentesco_rf_pessoa_eq=Son/daughter@val_desp_alimentacao_fam_eq=(100;300)@consultas=>6,63,0,0.015250978996084012,1.0685483870967742,1.0,0.23773584905660378,5.665422389013095,0.01730254993991387,0.2540322580645161,0.0
DM_peso_familia_220990,n,42,265,248,17,103,2,95.16129032258065,0.3,escolaridade_eq_M=ate9ano,74,1,0.014382342470630121,1.0543010752688173,0.9866666666666667,0.2830188679245283,4.499592196810813,0.03390293789055665,0.29838709677419356,0.058823529411764705
DM_peso_familia_220990,n,42,265,248,17,103,3,95.16129032258065,0.3,qtd_comodos_domic_fam_eq=[4a3]@qtd_comodos_dormitorio_fam=<=1,88,2,0.014239943040227823,1.0448028673835126,0.9777777777777777,0.33962264150943394,3.990843649287671,0.045748152739516934,0.3548387096774194,0.11764705882352941
DM_peso_familia_220990,n,42,265,248,17,103,4,95.16129032258065,0.3,female=n@consultas=>6@social_assistence_M=n,58,0,0.014040583837664647,1.0685483870967742,1.0,0.2188679245283019,5.089800529842606,0.024066959724514336,0.23387096774193547,0.0
DM_peso_familia_220990,n,42,265,248,17,103,5,95.16129032258065,0.3,val_desp_transpor_fam_eq=0@bf_baby=n,90,2,0.014724101103595585,1.0453190743338008,0.9782608695652174,0.3471698113207547,4.222332389733005,0.039895284995083435,0.3629032258064516,0.11764705882352941
DM_peso_familia_220990,n,42,265,248,17,103,6,95.16129032258065,0.3,cod_material_piso_fam=cepeca@csection=C-section,82,2,0.012787468850124587,1.0431067588325653,0.9761904761904762,0.3169811320754717,3.3338041596963137,0.06786972629004506,0.33064516129032256,0.11764705882352941
DM_peso_familia_220990,n,42,265,248,17,103,7,95.16129032258065,0.3,cod_material_piso_fam=cepeca@age_M=[20;40)@bf_baby=n,82,2,0.012787468850124587,1.0431067588325653,0.9761904761904762,0.3169811320754717,3.3338041596963137,0.06786972629004506,0.33064516129032256,0.11764705882352941
DM_peso_familia_220990,n,42,265,248,17,103,8,95.16129032258065,0.3,female=s@bf_baby=n,79,2,0.012061231755072975,1.0421644763042612,0.9753086419753086,0.30566037735849055,3.0255842483609214,0.08196079598888861,0.3185483870967742,0.11764705882352941
DM_peso_familia_220990,n,42,265,248,17,103,9,95.16129032258065,0.3,val_desp_energia_fam_eq=(0;20],60,1,0.010993236027055885,1.0510312004230566,0.9836065573770492,0.23018867924528302,3.0103699488318676,0.08273340673397866,0.24193548387096775,0.058823529411764705
