base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_510523,s,42,156,10,146,94,0,100.0,0.5,cod_escoa_sanitario_domic_fam_eq=fossaRud@cod_material_piso_fam=cepeca@qtd_familias_domic_fam=<=1@estcivmae=solteira,8,45,0.02950361604207758,2.354716981132076,0.1509433962264151,0.33974358974358976,10.090380344636355,0.0014904533937799558,0.8,0.3082191780821918
DM_peso_familia_510523,s,42,156,10,146,94,1,100.0,0.5,cod_material_piso_fam=cepeca@female=s@val_desp_transpor_fam_eq=0,7,33,0.02843523997370151,2.730000000000001,0.175,0.2564102564102564,11.027217760982523,8.97837995753159E-4,0.7,0.22602739726027396
DM_peso_familia_510523,s,42,156,10,146,94,2,100.0,0.5,cod_material_piso_fam=cepeca@val_desp_transpor_fam_eq=0@estcivmae=solteira,8,49,0.02785996055226824,2.1894736842105265,0.14035087719298245,0.36538461538461536,8.70404404535623,0.0031750487677755235,0.8,0.3356164383561644
DM_peso_familia_510523,s,42,156,10,146,94,3,100.0,0.5,cod_material_piso_fam=cepeca@qtd_familias_domic_fam=<=1@val_desp_transpor_fam_eq=0@consultas=4-6,5,14,0.024243918474687706,4.105263157894737,0.2631578947368421,0.12179487179487179,14.288992153416237,1.5677903036170893E-4,0.5,0.0958904109589041
DM_peso_familia_510523,s,42,156,10,146,94,4,100.0,0.5,cod_material_piso_fam=cepeca@female=s@qtd_familias_domic_fam=<=1@val_desp_medicamentos_fam_eq=(26;100)@val_desp_transpor_fam_eq=0,4,6,0.0215318869165023,6.240000000000001,0.4,0.0641025641025641,20.094696941264775,7.370074782131475E-6,0.4,0.0410958904109589
DM_peso_familia_510523,s,42,156,10,146,94,5,100.0,0.5,val_desp_alimentacao_fam_eq=>= 300@escolaridade_eq_M=ate5Ano@social_assistence_M=n,4,9,0.0202991452991453,4.800000000000001,0.3076923076923077,0.08333333333333333,14.026400996264007,1.802618225268393E-4,0.4,0.06164383561643835
DM_peso_familia_510523,s,42,156,10,146,94,6,100.0,0.5,val_desp_agua_esgoto_fam_eq=0@hh_income_exp=(185;512)@ses_5cat=Poorest@cct_M=n@bf_baby=n@partoNormalApenas=s,3,0,0.01799802761341223,15.600000000000001,1.0,0.019230769230769232,44.658823529411755,2.345379446211382E-11,0.3,0.0
DM_peso_familia_510523,s,42,156,10,146,94,7,100.0,0.5,cod_abaste_agua_domic_fam_eq=redePublica@cod_material_domic_fam_eq=outros@val_desp_gas_fam_eq=(24;45)@age_M=[20;40),3,2,0.017176199868507557,9.360000000000003,0.6,0.03205128205128205,24.727337385466747,6.604077162908339E-7,0.3,0.0136986301369863
DM_peso_familia_510523,s,42,156,10,146,94,8,100.0,0.5,val_desp_alimentacao_fam_eq=>= 300@age_M=[20;40)@perdaFetalAnterior=s,3,5,0.01594345825115056,5.8500000000000005,0.375,0.05128205128205128,13.585746019992598,2.2790952395979058E-4,0.3,0.03424657534246575
DM_peso_familia_510523,s,42,156,10,146,94,9,100.0,0.5,ses_5cat=Poorest@bf_baby=n@partoNormalApenas=s,3,5,0.01594345825115056,5.8500000000000005,0.375,0.05128205128205128,13.585746019992598,2.2790952395979058E-4,0.3,0.03424657534246575

DM_peso_familia_510523,n,42,156,146,10,93,0,97.26027397260275,0.3,cod_agua_canalizada_fam=s@consultas=>6,112,1,0.04002301117685732,1.05903745908595,0.9911504424778761,0.7243589743589743,20.861366705478044,4.937533970794661E-6,0.7671232876712328,0.1
DM_peso_familia_510523,n,42,156,146,10,93,1,97.26027397260275,0.3,qtd_comodos_domic_fam_eq=[4a3]@mesprenat=[1;3]@bf_baby=n,50,0,0.020545693622616698,1.0684931506849316,1.0,0.32051282051282054,5.040062031532696,0.02476760310423587,0.3424657534246575,0.0
DM_peso_familia_510523,n,42,156,146,10,93,2,97.26027397260275,0.3,cod_material_piso_fam=maci,48,0,0.01972386587771203,1.0684931506849316,1.0,0.3076923076923077,4.748858447488585,0.02931773724922515,0.3287671232876712,0.0
DM_peso_familia_510523,n,42,156,146,10,93,3,97.26027397260275,0.3,cod_material_domic_fam_eq=tijolo;alvenaria@female=n,62,1,0.019477317554240606,1.0515329419439008,0.9841269841269841,0.40384615384615385,4.097367590429896,0.042950036146549575,0.4246575342465753,0.1
DM_peso_familia_510523,n,42,156,146,10,93,4,97.26027397260275,0.3,cod_material_domic_fam_eq=tijolo;alvenaria@escolaridade_eq_M=ate9ano,46,0,0.018902038132807362,1.0684931506849316,1.0,0.2948717948717949,4.468244084682441,0.03453046032763052,0.3150684931506849,0.0
DM_peso_familia_510523,n,42,156,146,10,93,5,97.26027397260275,0.3,cod_destino_lixo_domic_fam_eq=coletado@cod_parentesco_rf_pessoa_eq=Son/daughter@cod_sabe_ler_escrever_memb_eq_M=s,107,3,0.025969756738987538,1.0393524283935243,0.9727272727272728,0.7051282051282052,8.434423087335535,0.0036818367288050657,0.7328767123287672,0.3
DM_peso_familia_510523,n,42,156,146,10,93,6,97.26027397260275,0.3,cod_destino_lixo_domic_fam_eq=coletado@estcivmae=casada/uniEstavel,55,0,0.02260026298487837,1.0684931506849316,1.0,0.3525641025641026,5.818527058185271,0.01585821965118872,0.3767123287671233,0.0
DM_peso_familia_510523,n,42,156,146,10,93,7,97.26027397260275,0.3,val_desp_energia_fam_eq=(20;65)@racacor_cidacs_M=preto;pardo@cod_sabe_ler_escrever_memb_eq_M=s,54,0,0.022189349112426034,1.0684931506849316,1.0,0.34615384615384615,5.656728444802579,0.017388528671066217,0.3698630136986301,0.0
DM_peso_familia_510523,n,42,156,146,10,93,8,97.26027397260275,0.3,val_desp_energia_fam_eq=(20;65)@val_desp_gas_fam_eq=>= 45,49,1,0.014135437212360283,1.0471232876712329,0.98,0.32051282051282054,2.3856831222538126,0.12245135433579057,0.3356164383561644,0.1
DM_peso_familia_510523,n,42,156,146,10,93,9,97.26027397260275,0.3,tpnascassi=medico@cod_sabe_ler_escrever_memb_eq_M=s,62,2,0.013477975016436551,1.0351027397260273,0.96875,0.41025641025641024,1.9523228111971405,0.1623367654457355,0.4246575342465753,0.2
