base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_430410,s,42,89,16,73,94,0,100.0,0.4,cod_agua_canalizada_fam=s@cod_material_piso_fam=maci@estcivmae=casada/uniEstavel@cod_sabe_ler_escrever_memb_eq_M=s,13,22,0.07536927155662165,2.0660714285714286,0.37142857142857144,0.39325842696629215,14.369247390737117,1.5023600657426694E-4,0.8125,0.3013698630136986
DM_peso_familia_430410,s,42,89,16,73,94,1,100.0,0.4,val_desp_alimentacao_fam_eq=>= 300@val_desp_transpor_fam_eq=0@tpnascassi=medico@cct_M=n,8,6,0.06160838277995202,3.178571428571429,0.5714285714285714,0.15730337078651685,17.282139595564253,3.222011345793696E-5,0.5,0.0821917808219178
DM_peso_familia_430410,s,42,89,16,73,94,2,100.0,0.4,cod_parentesco_rf_pessoa_eq=Son/daughter@val_desp_gas_fam_eq=(0;24]@estcivmae=casada/uniEstavel,8,14,0.04544880696881707,2.022727272727273,0.36363636363636365,0.24719101123595505,6.699689596847643,0.009642969743134056,0.5,0.1917808219178082
DM_peso_familia_430410,s,42,89,16,73,94,3,100.0,0.4,cod_destino_lixo_domic_fam_eq=naoColetado@val_desp_transpor_fam_eq=0@estcivmae=casada/uniEstavel,7,10,0.04431258679459664,2.2904411764705883,0.4117647058823529,0.19101123595505617,7.669728293714747,0.005615491231575898,0.4375,0.136986301369863
DM_peso_familia_430410,s,42,89,16,73,94,4,100.0,0.4,cod_iluminacao_domic_fam_eq=eletricidade@estcivmae=casada/uniEstavel@tpnascassi=medico@bf_baby=n,7,11,0.042292639818204775,2.1631944444444446,0.3888888888888889,0.20224719101123595,6.691229473492401,0.009688836332118922,0.4375,0.1506849315068493
DM_peso_familia_430410,s,42,89,16,73,94,5,100.0,0.4,cod_abaste_agua_domic_fam_eq=redePublica@cod_calcamento_domic_fam=nExiste@qtd_comodos_dormitorio_fam=[2;3],10,23,0.04570130034086606,1.6856060606060603,0.30303030303030304,0.3707865168539326,5.403340523631619,0.020098247815330095,0.625,0.3150684931506849
DM_peso_familia_430410,s,42,89,16,73,94,6,100.0,0.4,val_desp_agua_esgoto_fam_eq=>= 40@social_assistence_M=n,6,9,0.03711652569120061,2.225,0.4,0.16853932584269662,5.933607922991484,0.014854798017316595,0.375,0.1232876712328767
DM_peso_familia_430410,s,42,89,16,73,94,7,100.0,0.4,mesprenat=[1;3]@age_M=< 20@social_assistence_M=n,5,5,0.03598030551698018,2.78125,0.5,0.11235955056179775,7.834473079590776,0.005125909340070289,0.3125,0.0684931506849315
DM_peso_familia_430410,s,42,89,16,73,94,8,100.0,0.4,cod_abaste_agua_domic_fam_eq=redePublica@qtd_comodos_dormitorio_fam=[2;3]@hh_income_exp=>= 512,5,5,0.03598030551698018,2.78125,0.5,0.11235955056179775,7.834473079590776,0.005125909340070289,0.3125,0.0684931506849315
DM_peso_familia_430410,s,42,89,16,73,94,9,100.0,0.4,female=s@mesprenat=[1;3]@social_assistence_M=n,9,24,0.034465345284686276,1.5170454545454544,0.2727272727272727,0.3707865168539326,3.073056117683686,0.07959970028134356,0.5625,0.3287671232876712

DM_peso_familia_430410,n,42,89,73,16,99,0,91.78082191780823,0.2,estcivmae=solteira@age_M=[20;40),33,0,0.0666582502209317,1.2191780821917808,1.0,0.3707865168539326,11.495107632093934,6.977961744543126E-4,0.4520547945205479,0.0
DM_peso_familia_430410,n,42,89,73,16,99,1,91.78082191780823,0.2,val_desp_alimentacao_fam_eq=(0;100],18,0,0.03635904557505365,1.2191780821917808,1.0,0.20224719101123595,4.9453984179046895,0.02616020877308811,0.2465753424657534,0.0
DM_peso_familia_430410,n,42,89,73,16,99,2,91.78082191780823,0.2,female=n@mesprenat=[1;3],27,2,0.03610655220300466,1.1350968351440718,0.9310344827586207,0.3258426966292135,3.582036293497087,0.05840751401220845,0.3698630136986301,0.125
DM_peso_familia_430410,n,42,89,73,16,99,3,91.78082191780823,0.2,estcivmae=solteira@partoCesarioAnterior=s,15,0,0.030299204645878045,1.2191780821917808,1.0,0.16853932584269662,3.9540910773787483,0.04675756285837773,0.2054794520547945,0.0
DM_peso_familia_430410,n,42,89,73,16,99,4,91.78082191780823,0.2,val_desp_agua_esgoto_fam_eq=(17;40)@hh_income_exp=(185;512),15,0,0.030299204645878045,1.2191780821917808,1.0,0.16853932584269662,3.9540910773787483,0.04675756285837773,0.2054794520547945,0.0
DM_peso_familia_430410,n,42,89,73,16,99,5,91.78082191780823,0.2,cod_escoa_sanitario_domic_fam_eq=fossaSept@val_desp_energia_fam_eq=(20;65)@csection=C-section,26,0,0.05251862138618861,1.2191780821917808,1.0,0.29213483146067415,8.050445749075886,0.004549245965332349,0.3561643835616438,0.0
