base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_431600,s,42,342,26,316,102,0,100.0,0.5,cod_material_piso_fam=maci@cod_parentesco_rf_pessoa_eq=Son/daughter@female=s@racacor_cidacs_M=branco,19,121,0.02443486884853459,1.7851648351648353,0.1357142857142857,0.4093567251461988,12.02294109262088,5.254971504673467E-4,0.7307692307692307,0.3829113924050633
DM_peso_familia_431600,s,42,342,26,316,102,1,100.0,0.5,female=s@estcivmae=casada/uniEstavel@racacor_cidacs_M=branco,10,43,0.017458363257070553,2.481857764876633,0.18867924528301888,0.15497076023391812,11.331918401628322,7.618615507546389E-4,0.38461538461538464,0.1360759493670886
DM_peso_familia_431600,s,42,342,26,316,102,2,100.0,0.5,cod_material_piso_fam=maci@female=s@val_desp_agua_esgoto_fam_eq=>= 40@val_desp_energia_fam_eq=(20;65),8,19,0.017389966143428744,3.897435897435898,0.2962962962962963,0.07894736842105263,20.248518570037554,6.80061024904699E-6,0.3076923076923077,0.060126582278481014
DM_peso_familia_431600,s,42,342,26,316,102,3,100.0,0.5,cod_material_piso_fam=maci@female=s@val_desp_energia_fam_eq=(20;65)@primeiraGestacao=n,9,39,0.015645839745562738,2.4663461538461537,0.1875,0.14035087719298245,9.878233486676073,0.0016724542788977281,0.34615384615384615,0.12341772151898735
DM_peso_familia_431600,s,42,342,26,316,102,4,100.0,0.5,cod_agua_canalizada_fam=s@female=s@val_desp_agua_esgoto_fam_eq=>= 40,10,54,0.015013166444376048,2.0552884615384617,0.15625,0.1871345029239766,7.214229079248772,0.007232787281858055,0.38461538461538464,0.17088607594936708
DM_peso_familia_431600,s,42,342,26,316,102,5,100.0,0.5,cod_destino_lixo_domic_fam_eq=coletado@val_desp_medicamentos_fam_eq=0@escolaridade_eq_M=ate5Ano@age_M=[20;40)@bf_baby=n,8,30,0.014944769330734242,2.769230769230769,0.21052631578947367,0.1111111111111111,11.010102239532618,9.06166476578929E-4,0.3076923076923077,0.0949367088607595
DM_peso_familia_431600,s,42,342,26,316,102,6,100.0,0.5,val_desp_alimentacao_fam_eq=(100;300)@val_desp_medicamentos_fam_eq=0@mesprenat=[1;3]@bf_baby=n,8,38,0.01316644437604733,2.2876254180602005,0.17391304347826086,0.13450292397660818,7.250326667635419,0.007088811521986704,0.3076923076923077,0.12025316455696203
DM_peso_familia_431600,s,42,342,26,316,102,7,100.0,0.5,val_desp_medicamentos_fam_eq=0@age_M=[20;40)@bf_baby=n,20,188,0.012243083341882977,1.2647928994082842,0.09615384615384616,0.6081871345029239,3.0625527519320483,0.08011571303298148,0.7692307692307693,0.5949367088607594
DM_peso_familia_431600,s,42,342,26,316,102,8,100.0,0.5,cod_abaste_agua_domic_fam_eq=poco;nasce@qtd_comodos_dormitorio_fam=<=1@age_M=[20;40),8,43,0.01205499127936801,2.063348416289593,0.1568627450980392,0.14912280701754385,5.5762307332111805,0.018205865373831842,0.3076923076923077,0.1360759493670886
DM_peso_familia_431600,s,42,342,26,316,102,9,100.0,0.5,qtd_comodos_dormitorio_fam=<=1@val_desp_medicamentos_fam_eq=0,13,107,0.011336821586129068,1.425,0.10833333333333334,0.3508771929824561,2.747378549435511,0.09741402322101256,0.5,0.33860759493670883

DM_peso_familia_431600,n,42,342,316,26,101,0,94.9367088607595,0.3,cod_material_domic_fam_eq=outros@estcivmae=solteira@consultas=>6,124,1,0.024862350808795886,1.073620253164557,0.992,0.3654970760233918,12.97731160958274,3.1528835280481005E-4,0.3924050632911392,0.038461538461538464
DM_peso_familia_431600,n,42,342,316,26,101,1,94.9367088607595,0.3,female=n@qtd_comodos_dormitorio_fam=[2;3]@cod_sabe_ler_escrever_memb_eq_M=s,100,0,0.022229061933586418,1.0822784810126582,1.0,0.29239766081871343,11.627785333193849,6.497387039979818E-4,0.31645569620253167,0.0
DM_peso_familia_431600,n,42,342,316,26,101,2,94.9367088607595,0.3,val_desp_transpor_fam_eq=0@consultas=>6,187,9,0.01725317191614517,1.0325820201498321,0.9540816326530612,0.5730994152046783,5.92378205967532,0.014937859961441813,0.5917721518987342,0.34615384615384615
DM_peso_familia_431600,n,42,342,316,26,101,3,94.9367088607595,0.3,cod_material_domic_fam_eq=outros@female=n@estcivmae=solteira@racacor_cidacs_M=branco,76,0,0.016894087069525675,1.0822784810126582,1.0,0.2222222222222222,8.039783001808317,0.0045761018427697975,0.24050632911392406,0.0
DM_peso_familia_431600,n,42,342,316,26,101,4,94.9367088607595,0.3,val_desp_energia_fam_eq=>= 65@escolaridade_eq_M=ate9ano,97,2,0.01615881809787628,1.060414269275029,0.9797979797979798,0.2894736842105263,6.180844471983712,0.012914062804317616,0.3069620253164557,0.07692307692307693
DM_peso_familia_431600,n,42,342,316,26,101,5,94.9367088607595,0.3,cod_escoa_sanitario_domic_fam_eq=fossaSept@val_desp_alimentacao_fam_eq=>= 300@ses_5cat=Poor,119,4,0.015645839745562773,1.047082432849645,0.967479674796748,0.35964912280701755,5.175098599100594,0.022912871131940515,0.37658227848101267,0.15384615384615385
DM_peso_familia_431600,n,42,342,316,26,101,6,94.9367088607595,0.3,val_desp_agua_esgoto_fam_eq=0@ses_5cat=Poor,90,2,0.014602783762525239,1.0587506879471658,0.9782608695652174,0.26900584795321636,5.279752593031624,0.021574813435222384,0.2848101265822785,0.07692307692307693
DM_peso_familia_431600,n,42,342,316,26,101,7,94.9367088607595,0.3,qtd_comodos_domic_fam_eq=[4a3]@val_desp_alimentacao_fam_eq=>= 300,111,5,0.01116582880202456,1.0356285464862507,0.9568965517241379,0.3391812865497076,2.7082303514596275,0.0998316810026757,0.3512658227848101,0.19230769230769232
DM_peso_familia_431600,n,42,342,316,26,101,8,94.9367088607595,0.3,cod_agua_canalizada_fam=s@val_desp_alimentacao_fam_eq=>= 300@ses_5cat=Poor,140,8,0.009507198796210821,1.0237769414984605,0.9459459459459459,0.4327485380116959,1.7927172798633069,0.18059543971525271,0.4430379746835443,0.3076923076923077
DM_peso_familia_431600,n,42,342,316,26,101,9,94.9367088607595,0.3,val_desp_gas_fam_eq=(24;45)@social_assistence_M=n,63,2,0.008600937040456901,1.0489776046738073,0.9692307692307692,0.19005847953216373,2.3397449101961554,0.12611020348519975,0.19936708860759494,0.07692307692307693
