base,alvo,A,D,Dp,Dn,I,id,SUPP,itemDom,desc,TP,FP,quali,lift,conf,cov,chi,pvalue,sup_p,sup_n
DM_peso_familia_320450,s,42,312,23,289,100,0,95.65217391304348,0.5,cod_agua_canalizada_fam=s@cod_parentesco_rf_pessoa_eq=Son/daughter@qtd_familias_domic_fam=<=1@val_desp_alimentacao_fam_eq=>= 300@val_desp_medicamentos_fam_eq=0@bf_baby=n,13,74,0.021110700197238663,2.0269865067466264,0.14942528735632185,0.27884615384615385,10.126300171713451,0.001461685150523362,0.5652173913043478,0.2560553633217993
DM_peso_familia_320450,s,42,312,23,289,100,1,95.65217391304348,0.5,cod_agua_canalizada_fam=s@cod_material_domic_fam_eq=tijolo;alvenaria@cod_parentesco_rf_pessoa_eq=Son/daughter@qtd_familias_domic_fam=<=1@val_desp_aluguel_fam_eq=0@val_desp_medicamentos_fam_eq=0@cod_sabe_ler_escrever_memb_eq_M=s@escolaridade_eq_M=ate5Ano,11,54,0.019898504273504276,2.295652173913043,0.16923076923076924,0.20833333333333334,10.969273039677573,9.263509308492512E-4,0.4782608695652174,0.18685121107266436
DM_peso_familia_320450,s,42,312,23,289,100,2,95.65217391304348,0.5,cod_parentesco_rf_pessoa_eq=Son/daughter@qtd_familias_domic_fam=<=1@val_desp_aluguel_fam_eq=0@val_desp_medicamentos_fam_eq=0@estcivmae=solteira@escolaridade_eq_M=ate5Ano,7,12,0.017946663379355684,4.997711670480549,0.3684210526315789,0.060897435897435896,25.73318272918042,3.9202822843531493E-7,0.30434782608695654,0.04152249134948097
DM_peso_familia_320450,s,42,312,23,289,100,3,95.65217391304348,0.5,cod_agua_canalizada_fam=s@cod_banheiro_domic_fam=s@cod_parentesco_rf_pessoa_eq=Son/daughter@val_desp_medicamentos_fam_eq=0@perdaFetalAnterior=s,8,26,0.01760765943458251,3.1918158567774935,0.23529411764705882,0.10897435897435898,14.589044112633326,1.3368954646819642E-4,0.34782608695652173,0.08996539792387544
DM_peso_familia_320450,s,42,312,23,289,100,4,95.65217391304348,0.5,cod_agua_canalizada_fam=s@cod_parentesco_rf_pessoa_eq=Son/daughter@qtd_familias_domic_fam=<=1@val_desp_medicamentos_fam_eq=0,21,202,0.014618261012491777,1.277441996490544,0.09417040358744394,0.7147435897435898,4.788989068616527,0.02864223247391917,0.9130434782608695,0.698961937716263
DM_peso_familia_320450,s,42,312,23,289,100,5,95.65217391304348,0.5,cod_abaste_agua_domic_fam_eq=redePublica@cod_material_piso_fam=maci@female=n@tpnascassi=medico,5,9,0.012717784352399737,4.84472049689441,0.35714285714285715,0.04487179487179487,17.243519196586785,3.288172436388681E-5,0.21739130434782608,0.031141868512110725
DM_peso_familia_320450,s,42,312,23,289,100,6,95.65217391304348,0.5,val_desp_transpor_fam_eq=0@tpnascassi=medico,9,61,0.0123068704799474,1.7440993788819874,0.12857142857142856,0.22435897435897437,3.97675783466776,0.046132278478216215,0.391304347826087,0.21107266435986158
DM_peso_familia_320450,s,42,312,23,289,100,7,95.65217391304348,0.5,val_desp_gas_fam_eq=(24;45)@tpnascassi=medico@social_assistence_M=n,7,39,0.011567225509533203,2.0642722117202266,0.15217391304347827,0.14743589743589744,4.86369382683165,0.027427553427872287,0.30434782608695654,0.13494809688581316
DM_peso_familia_320450,s,42,312,23,289,100,8,95.65217391304348,0.5,cod_destino_lixo_domic_fam_eq=coletado@val_desp_agua_esgoto_fam_eq=(0;17]@val_desp_gas_fam_eq=(24;45)@tpnascassi=medico,4,2,0.01140285996055227,9.043478260869565,0.6666666666666666,0.019230769230769232,31.499393799945132,1.995025311618548E-8,0.17391304347826086,0.006920415224913495
DM_peso_familia_320450,s,42,312,23,289,100,9,95.65217391304348,0.5,female=n@tpnascassi=medico,9,66,0.011125493096646942,1.6278260869565218,0.12,0.2403846153846154,3.0972496967319403,0.07842468207331943,0.391304347826087,0.22837370242214533

DM_peso_familia_320450,n,42,312,289,23,103,0,96.19377162629758,0.4,cod_material_domic_fam_eq=tijolo;alvenaria@escolaridade_eq_M=ate9ano,100,0,0.023627547666009194,1.0795847750865053,1.0,0.32051282051282054,11.71247633348567,6.208244842921262E-4,0.3460207612456747,0.0
DM_peso_familia_320450,n,42,312,289,23,103,1,96.19377162629758,0.4,cod_especie_domic_fam_eq=partPerm@cod_material_domic_fam_eq=tijolo;alvenaria@qtd_comodos_domic_fam_eq=[6a5]@cod_sabe_ler_escrever_memb_eq_M=s,174,7,0.020329963839579197,1.037832877707469,0.9613259668508287,0.5801282051282052,7.75301515921718,0.00536229410532163,0.6020761245674741,0.30434782608695654
DM_peso_familia_320450,n,42,312,289,23,103,2,96.19377162629758,0.4,cod_material_domic_fam_eq=tijolo;alvenaria@social_assistence_M=n@partoNormalApenas=s,82,1,0.016405736357659413,1.0665777296035353,0.9879518072289156,0.266025641025641,6.298326535632407,0.01208520077016062,0.2837370242214533,0.043478260869565216
DM_peso_familia_320450,n,42,312,289,23,103,3,96.19377162629758,0.4,cod_material_domic_fam_eq=tijolo;alvenaria@estcivmae=casada/uniEstavel@primeiraGestacao=n,118,4,0.01600509533201838,1.0441885529525214,0.9672131147540983,0.391025641025641,4.915304081466554,0.02661977700645579,0.4083044982698962,0.17391304347826086
DM_peso_familia_320450,n,42,312,289,23,103,4,96.19377162629758,0.4,qtd_comodos_domic_fam_eq=[6a5]@estcivmae=casada/uniEstavel@csection=C-section@cod_sabe_ler_escrever_memb_eq_M=s,79,1,0.015696909927679158,1.0660899653979239,0.9875,0.2564102564102564,5.904697478250494,0.015100558907414352,0.27335640138408307,0.043478260869565216
